"index","brewery_name","latitude","longitude","rating"
580,"Goose Island Brewing Company","39.9652138","-75.1355053","4.1"
581,"Goose Island Brewing Company","39.9652138","-75.1355053","4.1"
582,"Goose Island Brewing Company","39.9652138","-75.1355053","4.1"
583,"Goose Island Brewing Company","39.9652138","-75.1355053","4.1"
584,"Broad Brook Brewing LLC","41.9593151","-72.6634706","4.5"
585,"The Lion Brewery","41.2549502","-75.8576506","4"
586,"Madtree Brewing Company","39.1564363","-84.4244063","4.6"
587,"Madtree Brewing Company","39.1564363","-84.4244063","4.6"
588,"Madtree Brewing Company","39.1564363","-84.4244063","4.6"
589,"Madtree Brewing Company","39.1564363","-84.4244063","4.6"
590,"Madtree Brewing Company","39.1564363","-84.4244063","4.6"
591,"Madtree Brewing Company","39.1564363","-84.4244063","4.6"
592,"Madtree Brewing Company","39.1564363","-84.4244063","4.6"
593,"Madtree Brewing Company","39.1564363","-84.4244063","4.6"
594,"Madtree Brewing Company","39.1564363","-84.4244063","4.6"
595,"Jackie O's Pub & Brewery","39.3278661","-82.1022496","4.6"
596,"Jackie O's Pub & Brewery","39.3278661","-82.1022496","4.6"
597,"Jackie O's Pub & Brewery","39.3278661","-82.1022496","4.6"
598,"Jackie O's Pub & Brewery","39.3278661","-82.1022496","4.6"
599,"Jackie O's Pub & Brewery","39.3278661","-82.1022496","4.6"
600,"Rhinegeist Brewery","39.1172664","-84.5201012","4.6"
601,"Rhinegeist Brewery","39.1172664","-84.5201012","4.6"
602,"Rhinegeist Brewery","39.1172664","-84.5201012","4.6"
603,"Rhinegeist Brewery","39.1172664","-84.5201012","4.6"
604,"Rhinegeist Brewery","39.1172664","-84.5201012","4.6"
605,"Rhinegeist Brewery","39.1172664","-84.5201012","4.6"
606,"Rhinegeist Brewery","39.1172664","-84.5201012","4.6"
607,"Rhinegeist Brewery","39.1172664","-84.5201012","4.6"
608,"Warped Wing Brewing Company","39.7595793","-84.1861136","4.7"
609,"Warped Wing Brewing Company","39.7595793","-84.1861136","4.7"
610,"Warped Wing Brewing Company","39.7595793","-84.1861136","4.7"
611,"Warped Wing Brewing Company","39.7595793","-84.1861136","4.7"
612,"Blackrocks Brewery","46.546967","-87.394566","4.8"
613,"Catawba Valley Brewing Company","35.744672","-81.685674","4.5"
614,"Catawba Valley Brewing Company","35.744672","-81.685674","4.5"
615,"Tröegs Brewing Company","40.2971086","-76.6431142","4.6"
616,"Tröegs Brewing Company","40.2971086","-76.6431142","4.6"
617,"Tröegs Brewing Company","40.2971086","-76.6431142","4.6"
618,"Tröegs Brewing Company","40.2971086","-76.6431142","4.6"
619,"Tröegs Brewing Company","40.2971086","-76.6431142","4.6"
620,"Mission Brewery","32.707148","-117.151592","4.6"
621,"Mission Brewery","32.707148","-117.151592","4.6"
622,"Mission Brewery","32.707148","-117.151592","4.6"
623,"Mission Brewery","32.707148","-117.151592","4.6"
624,"Christian Moerlein Brewing Company","39.1139772","-84.5150385","4.5"
625,"West Sixth Brewing","38.0594109","-84.491927","4.7"
626,"West Sixth Brewing","38.0594109","-84.491927","4.7"
627,"West Sixth Brewing","38.0594109","-84.491927","4.7"
629,"Coastal Extreme Brewing Company","41.514309","-71.315706","4.5"
630,"Coastal Extreme Brewing Company","41.514309","-71.315706","4.5"
631,"Coastal Extreme Brewing Company","41.514309","-71.315706","4.5"
632,"Coastal Extreme Brewing Company","41.514309","-71.315706","4.5"
633,"King Street Brewing Company","61.139161","-149.8794716","4.6"
634,"King Street Brewing Company","61.139161","-149.8794716","4.6"
635,"King Street Brewing Company","61.139161","-149.8794716","4.6"
636,"King Street Brewing Company","61.139161","-149.8794716","4.6"
637,"King Street Brewing Company","61.139161","-149.8794716","4.6"
638,"Beer Works Brewery","40.5360086","-74.5146979","4.6"
639,"Beer Works Brewery","40.5360086","-74.5146979","4.6"
640,"Beer Works Brewery","40.5360086","-74.5146979","4.6"
641,"Beer Works Brewery","40.5360086","-74.5146979","4.6"
642,"Lone Tree Brewing Company","39.5625215","-104.8929364","4.6"
643,"Four String Brewing Company","39.9683831","-83.0781897","4.7"
644,"Four String Brewing Company","39.9683831","-83.0781897","4.7"
645,"Four String Brewing Company","39.9683831","-83.0781897","4.7"
646,"Four String Brewing Company","39.9683831","-83.0781897","4.7"
648,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
649,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
650,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
651,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
652,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
653,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
654,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
655,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
656,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
657,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
658,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
659,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
660,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
661,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
662,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
663,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
664,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
665,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
666,"Bonfire Brewing Company","39.6553216","-106.8286996","4.8"
667,"Thomas Hooker Brewing Company","41.809184","-72.710689","4.6"
668,"Woodstock Inn, Station & Brewery","44.0324305","-71.6869123","4.4"
669,"Woodstock Inn, Station & Brewery","44.0324305","-71.6869123","4.4"
670,"Renegade Brewing Company","39.7306209","-104.9992768","4.5"
671,"Renegade Brewing Company","39.7306209","-104.9992768","4.5"
672,"Renegade Brewing Company","39.7306209","-104.9992768","4.5"
673,"Renegade Brewing Company","39.7306209","-104.9992768","4.5"
674,"Renegade Brewing Company","39.7306209","-104.9992768","4.5"
675,"Renegade Brewing Company","39.7306209","-104.9992768","4.5"
677,"Black Market Brewing Company","33.5182097","-117.1697537","4.5"
678,"Black Market Brewing Company","33.5182097","-117.1697537","4.5"
679,"Black Market Brewing Company","33.5182097","-117.1697537","4.5"
680,"Black Market Brewing Company","33.5182097","-117.1697537","4.5"
681,"Vault Brewing Company","40.2423451","-74.8385061","4.6"
682,"Jailbreak Brewing Company","39.1240121","-76.8232722","4.6"
683,"Smartmouth Brewing Company","36.866459","-76.309555","4.7"
684,"Smartmouth Brewing Company","36.866459","-76.309555","4.7"
685,"Smartmouth Brewing Company","36.866459","-76.309555","4.7"
686,"Base Camp Brewing Co.","45.519906","-122.655955","4.5"
687,"Base Camp Brewing Co.","45.519906","-122.655955","4.5"
688,"Base Camp Brewing Co.","45.519906","-122.655955","4.5"
689,"Base Camp Brewing Co.","45.519906","-122.655955","4.5"
690,"Base Camp Brewing Co.","45.519906","-122.655955","4.5"
691,"Alameda Brewing","37.7683926","-122.2387777","4.7"
692,"Alameda Brewing","37.7683926","-122.2387777","4.7"
693,"Alameda Brewing","37.7683926","-122.2387777","4.7"
694,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
695,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
696,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
697,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
698,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
699,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
700,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
701,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
702,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
703,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
704,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
705,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
706,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
707,"Southern Star Brewing Company","30.3584246","-95.4775409","4.8"
708,"Steamworks Brewing Company","37.2723248","-107.8799998","4.5"
709,"Steamworks Brewing Company","37.2723248","-107.8799998","4.5"
710,"Steamworks Brewing Company","37.2723248","-107.8799998","4.5"
711,"Steamworks Brewing Company","37.2723248","-107.8799998","4.5"
712,"Horny Goat Brew Pub","43.0077498","-87.9116063","3"
713,"Horny Goat Brew Pub","43.0077498","-87.9116063","3"
714,"Horny Goat Brew Pub","43.0077498","-87.9116063","3"
715,"Cheboygan Brewing Company","45.6433449","-84.4784153","4.5"
716,"Cheboygan Brewing Company","45.6433449","-84.4784153","4.5"
717,"Cheboygan Brewing Company","45.6433449","-84.4784153","4.5"
718,"Center of the Universe Brewing C...","37.7086899","-77.447137","4.5"
719,"Center of the Universe Brewing C...","37.7086899","-77.447137","4.5"
720,"Center of the Universe Brewing C...","37.7086899","-77.447137","4.5"
721,"Center of the Universe Brewing C...","37.7086899","-77.447137","4.5"
722,"Ipswich Ale Brewery","42.6810471","-70.8414358","4.4"
723,"Griffin Claw Brewing Company","42.543611","-83.195536","4.5"
724,"Griffin Claw Brewing Company","42.543611","-83.195536","4.5"
725,"Griffin Claw Brewing Company","42.543611","-83.195536","4.5"
726,"Griffin Claw Brewing Company","42.543611","-83.195536","4.5"
727,"Griffin Claw Brewing Company","42.543611","-83.195536","4.5"
728,"Griffin Claw Brewing Company","42.543611","-83.195536","4.5"
729,"Griffin Claw Brewing Company","42.543611","-83.195536","4.5"
730,"Griffin Claw Brewing Company","42.543611","-83.195536","4.5"
731,"Griffin Claw Brewing Company","42.543611","-83.195536","4.5"
732,"Karbach Brewing Company","29.8062942","-95.4605405","4.6"
733,"Karbach Brewing Company","29.8062942","-95.4605405","4.6"
734,"Karbach Brewing Company","29.8062942","-95.4605405","4.6"
735,"Karbach Brewing Company","29.8062942","-95.4605405","4.6"
736,"Karbach Brewing Company","29.8062942","-95.4605405","4.6"
737,"Karbach Brewing Company","29.8062942","-95.4605405","4.6"
738,"Karbach Brewing Company","29.8062942","-95.4605405","4.6"
739,"Karbach Brewing Company","29.8062942","-95.4605405","4.6"
740,"Karbach Brewing Company","29.8062942","-95.4605405","4.6"
741,"Karbach Brewing Company","29.8062942","-95.4605405","4.6"
744,"Deep Ellum Brewing Company","32.780747","-96.7815187","4.6"
745,"Deep Ellum Brewing Company","32.780747","-96.7815187","4.6"
746,"Deep Ellum Brewing Company","32.780747","-96.7815187","4.6"
747,"Deep Ellum Brewing Company","32.780747","-96.7815187","4.6"
748,"Deep Ellum Brewing Company","32.780747","-96.7815187","4.6"
749,"Deep Ellum Brewing Company","32.780747","-96.7815187","4.6"
750,"Deep Ellum Brewing Company","32.780747","-96.7815187","4.6"
751,"Deep Ellum Brewing Company","32.780747","-96.7815187","4.6"
752,"Deep Ellum Brewing Company","32.780747","-96.7815187","4.6"
753,"Real Ale Brewing Company","30.1132678","-98.4128183","4.8"
754,"Real Ale Brewing Company","30.1132678","-98.4128183","4.8"
755,"Real Ale Brewing Company","30.1132678","-98.4128183","4.8"
756,"Real Ale Brewing Company","30.1132678","-98.4128183","4.8"
757,"Real Ale Brewing Company","30.1132678","-98.4128183","4.8"
758,"Real Ale Brewing Company","30.1132678","-98.4128183","4.8"
759,"Real Ale Brewing Company","30.1132678","-98.4128183","4.8"
760,"Real Ale Brewing Company","30.1132678","-98.4128183","4.8"
761,"Straub Brewery","41.4274205","-78.5534279","4.8"
762,"Straub Brewery","41.4274205","-78.5534279","4.8"
763,"Straub Brewery","41.4274205","-78.5534279","4.8"
764,"Straub Brewery","41.4274205","-78.5534279","4.8"
765,"Shebeen Brewing Company","41.5747061","-73.0016801","4.6"
766,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
767,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
768,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
769,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
770,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
771,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
772,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
773,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
774,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
775,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
776,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
777,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
778,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
779,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
780,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
781,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
782,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
783,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
784,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
785,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
786,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
787,"Stevens Point Brewery","44.5103897","-89.5736285","4.7"
789,"Weston Brewing Company","39.4112221","-94.899886","4.7"
791,"Weston Brewing Company","39.4112221","-94.899886","4.7"
793,"Weston Brewing Company","39.4112221","-94.899886","4.7"
794,"Weston Brewing Company","39.4112221","-94.899886","4.7"
795,"Southern Prohibition Brewing Com...","31.3300149","-89.2897574","4.7"
796,"Southern Prohibition Brewing Com...","31.3300149","-89.2897574","4.7"
797,"Southern Prohibition Brewing Com...","31.3300149","-89.2897574","4.7"
798,"Southern Prohibition Brewing Com...","31.3300149","-89.2897574","4.7"
799,"Southern Prohibition Brewing Com...","31.3300149","-89.2897574","4.7"
800,"Southern Prohibition Brewing Com...","31.3300149","-89.2897574","4.7"
801,"Southern Prohibition Brewing Com...","31.3300149","-89.2897574","4.7"
802,"Southern Prohibition Brewing Com...","31.3300149","-89.2897574","4.7"
803,"Southern Prohibition Brewing Com...","31.3300149","-89.2897574","4.7"
804,"Minhas Craft Brewery","42.5998511","-89.6411331","4.5"
805,"Minhas Craft Brewery","42.5998511","-89.6411331","4.5"
806,"Minhas Craft Brewery","42.5998511","-89.6411331","4.5"
807,"Minhas Craft Brewery","42.5998511","-89.6411331","4.5"
808,"Minhas Craft Brewery","42.5998511","-89.6411331","4.5"
809,"Minhas Craft Brewery","42.5998511","-89.6411331","4.5"
810,"Minhas Craft Brewery","42.5998511","-89.6411331","4.5"
811,"Minhas Craft Brewery","42.5998511","-89.6411331","4.5"
812,"Minhas Craft Brewery","42.5998511","-89.6411331","4.5"
813,"Minhas Craft Brewery","42.5998511","-89.6411331","4.5"
814,"Minhas Craft Brewery","42.5998511","-89.6411331","4.5"
815,"Minhas Craft Brewery","42.5998511","-89.6411331","4.5"
816,"Minhas Craft Brewery","42.5998511","-89.6411331","4.5"
817,"Pug Ryan's Brewery","39.6281006","-106.0465675","3.9"
818,"Pug Ryan's Brewery","39.6281006","-106.0465675","3.9"
819,"Pug Ryan's Brewery","39.6281006","-106.0465675","3.9"
820,"Pug Ryan's Brewery","39.6281006","-106.0465675","3.9"
821,"Pug Ryan's Brewery","39.6281006","-106.0465675","3.9"
822,"Pug Ryan's Brewery","39.6281006","-106.0465675","3.9"
823,"Pug Ryan's Brewery","39.6281006","-106.0465675","3.9"
824,"Hops & Grains Brewing Company","40.7970631","-74.4826625","4.4"
825,"Sietsema Orchards and Cider Mill","42.9715852","-85.6306502","4.6"
826,"Summit Brewing Company","44.914066","-93.139609","4.6"
827,"Core Brewing & Distilling Company","36.2065337","-94.1338247","4.6"
828,"Core Brewing & Distilling Company","36.2065337","-94.1338247","4.6"
829,"Core Brewing & Distilling Company","36.2065337","-94.1338247","4.6"
830,"Core Brewing & Distilling Company","36.2065337","-94.1338247","4.6"
831,"Independence Brewing Company","39.9625168","-75.1356847","4.6"
832,"Independence Brewing Company","39.9625168","-75.1356847","4.6"
833,"Independence Brewing Company","39.9625168","-75.1356847","4.6"
834,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
835,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
836,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
837,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
838,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
839,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
840,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
841,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
842,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
843,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
844,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
845,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
846,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
847,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
848,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
849,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
850,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
851,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
852,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
853,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
854,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
855,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
856,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
857,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
858,"Cigar City Brewing Company","27.959001","-82.5091911","4.5"
859,"Third Street Brewhouse","45.4588979","-94.4294683","4.3"
860,"Third Street Brewhouse","45.4588979","-94.4294683","4.3"
861,"Third Street Brewhouse","45.4588979","-94.4294683","4.3"
862,"Third Street Brewhouse","45.4588979","-94.4294683","4.3"
863,"Narragansett Brewing Company","41.876403","-71.389067","5"
864,"Narragansett Brewing Company","41.876403","-71.389067","5"
865,"Narragansett Brewing Company","41.876403","-71.389067","5"
866,"Narragansett Brewing Company","41.876403","-71.389067","5"
867,"Narragansett Brewing Company","41.876403","-71.389067","5"
868,"Narragansett Brewing Company","41.876403","-71.389067","5"
869,"Narragansett Brewing Company","41.876403","-71.389067","5"
870,"Narragansett Brewing Company","41.876403","-71.389067","5"
871,"Narragansett Brewing Company","41.876403","-71.389067","5"
872,"Narragansett Brewing Company","41.876403","-71.389067","5"
873,"Grimm Brothers Brewhouse","40.396763","-105.046949","4.7"
874,"Cisco Brewers","41.2633412","-70.1311662","4.6"
875,"Cisco Brewers","41.2633412","-70.1311662","4.6"
876,"Cisco Brewers","41.2633412","-70.1311662","4.6"
877,"Cisco Brewers","41.2633412","-70.1311662","4.6"
878,"Cisco Brewers","41.2633412","-70.1311662","4.6"
879,"Cisco Brewers","41.2633412","-70.1311662","4.6"
880,"Cisco Brewers","41.2633412","-70.1311662","4.6"
881,"Angry Minnow","46.0105497","-91.4888447","4.3"
882,"Platform Beer Company","41.4798803","-81.7139575","4.5"
883,"Odyssey Beerwerks","39.8006573","-105.0588119","4.7"
884,"Odyssey Beerwerks","39.8006573","-105.0588119","4.7"
885,"Odyssey Beerwerks","39.8006573","-105.0588119","4.7"
886,"Odyssey Beerwerks","39.8006573","-105.0588119","4.7"
887,"Odyssey Beerwerks","39.8006573","-105.0588119","4.7"
888,"Odyssey Beerwerks","39.8006573","-105.0588119","4.7"
889,"Odyssey Beerwerks","39.8006573","-105.0588119","4.7"
890,"Lonerider Brewing Company","35.9034681","-78.7625573","4.6"
891,"Lonerider Brewing Company","35.9034681","-78.7625573","4.6"
892,"Lonerider Brewing Company","35.9034681","-78.7625573","4.6"
893,"Lonerider Brewing Company","35.9034681","-78.7625573","4.6"
894,"Lonerider Brewing Company","35.9034681","-78.7625573","4.6"
895,"Oakshire Brewing","44.057495","-123.103017","4.6"
896,"Oakshire Brewing","44.057495","-123.103017","4.6"
897,"Oakshire Brewing","44.057495","-123.103017","4.6"
898,"Oakshire Brewing","44.057495","-123.103017","4.6"
900,"Tin Roof Brewing Company","30.4326913","-91.1891544","4.6"
901,"Tin Roof Brewing Company","30.4326913","-91.1891544","4.6"
902,"Tin Roof Brewing Company","30.4326913","-91.1891544","4.6"
903,"Tin Roof Brewing Company","30.4326913","-91.1891544","4.6"
904,"Tin Roof Brewing Company","30.4326913","-91.1891544","4.6"
905,"Tin Roof Brewing Company","30.4326913","-91.1891544","4.6"
906,"Tin Roof Brewing Company","30.4326913","-91.1891544","4.6"
907,"Three Creeks Brewing","44.2852323","-121.5349363","4.1"
908,"Three Creeks Brewing","44.2852323","-121.5349363","4.1"
909,"Three Creeks Brewing","44.2852323","-121.5349363","4.1"
910,"2 Towns Ciderhouse","44.563505","-123.2261848","4.8"
911,"2 Towns Ciderhouse","44.563505","-123.2261848","4.8"
912,"2 Towns Ciderhouse","44.563505","-123.2261848","4.8"
913,"2 Towns Ciderhouse","44.563505","-123.2261848","4.8"
914,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
915,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
916,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
917,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
918,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
919,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
920,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
921,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
922,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
923,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
924,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
925,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
926,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
927,"Caldera Brewing Company","42.1819009","-122.662854","4.4"
928,"Greenbrier Valley Brewing Company","37.8636737","-80.3986197","4.7"
929,"Greenbrier Valley Brewing Company","37.8636737","-80.3986197","4.7"
930,"Phoenix Ale Brewery","33.4485369","-112.0167303","4.6"
931,"Lumberyard Brewing Company","35.1965568","-111.6490638","4.3"
932,"Lumberyard Brewing Company","35.1965568","-111.6490638","4.3"
933,"Lumberyard Brewing Company","35.1965568","-111.6490638","4.3"
934,"Lumberyard Brewing Company","35.1965568","-111.6490638","4.3"
935,"Uinta Brewing Company","40.732612","-111.954166","4.4"
936,"Uinta Brewing Company","40.732612","-111.954166","4.4"
937,"Uinta Brewing Company","40.732612","-111.954166","4.4"
938,"Uinta Brewing Company","40.732612","-111.954166","4.4"
939,"Uinta Brewing Company","40.732612","-111.954166","4.4"
940,"Uinta Brewing Company","40.732612","-111.954166","4.4"
941,"Uinta Brewing Company","40.732612","-111.954166","4.4"
942,"Uinta Brewing Company","40.732612","-111.954166","4.4"
943,"Uinta Brewing Company","40.732612","-111.954166","4.4"
944,"Four Peaks Brewing Company","33.4196417","-111.9160551","4.6"
946,"Four Peaks Brewing Company","33.4196417","-111.9160551","4.6"
947,"Four Peaks Brewing Company","33.4196417","-111.9160551","4.6"
948,"Four Peaks Brewing Company","33.4196417","-111.9160551","4.6"
949,"Four Peaks Brewing Company","33.4196417","-111.9160551","4.6"
950,"Four Peaks Brewing Company","33.4196417","-111.9160551","4.6"
951,"Martin House Brewing Company","32.7636231","-97.310063","4.7"
952,"Martin House Brewing Company","32.7636231","-97.310063","4.7"
953,"Martin House Brewing Company","32.7636231","-97.310063","4.7"
954,"Martin House Brewing Company","32.7636231","-97.310063","4.7"
955,"Martin House Brewing Company","32.7636231","-97.310063","4.7"
956,"Martin House Brewing Company","32.7636231","-97.310063","4.7"
957,"Martin House Brewing Company","32.7636231","-97.310063","4.7"
958,"Martin House Brewing Company","32.7636231","-97.310063","4.7"
959,"Right Brain Brewery","44.7494741","-85.6194787","4.4"
960,"Sly Fox Brewing Company","40.265147","-75.668328","4.6"
961,"Round Guys Brewing","40.2433884","-75.2877993","4.5"
962,"Round Guys Brewing","40.2433884","-75.2877993","4.5"
963,"Round Guys Brewing","40.2433884","-75.2877993","4.5"
964,"Round Guys Brewing","40.2433884","-75.2877993","4.5"
965,"Round Guys Brewing","40.2433884","-75.2877993","4.5"
966,"Round Guys Brewing","40.2433884","-75.2877993","4.5"
967,"Round Guys Brewing","40.2433884","-75.2877993","4.5"
968,"Great Crescent Brewery","39.057501","-84.90058","4.7"
969,"Great Crescent Brewery","39.057501","-84.90058","4.7"
970,"Great Crescent Brewery","39.057501","-84.90058","4.7"
971,"Great Crescent Brewery","39.057501","-84.90058","4.7"
972,"Great Crescent Brewery","39.057501","-84.90058","4.7"
973,"Great Crescent Brewery","39.057501","-84.90058","4.7"
974,"Great Crescent Brewery","39.057501","-84.90058","4.7"
975,"Great Crescent Brewery","39.057501","-84.90058","4.7"
976,"Great Crescent Brewery","39.057501","-84.90058","4.7"
977,"Great Crescent Brewery","39.057501","-84.90058","4.7"
978,"Great Crescent Brewery","39.057501","-84.90058","4.7"
979,"Great Crescent Brewery","39.057501","-84.90058","4.7"
980,"Great Crescent Brewery","39.057501","-84.90058","4.7"
981,"Great Crescent Brewery","39.057501","-84.90058","4.7"
982,"Great Crescent Brewery","39.057501","-84.90058","4.7"
983,"Great Crescent Brewery","39.057501","-84.90058","4.7"
984,"Great Crescent Brewery","39.057501","-84.90058","4.7"
985,"Great Crescent Brewery","39.057501","-84.90058","4.7"
986,"Great Crescent Brewery","39.057501","-84.90058","4.7"
987,"Great Crescent Brewery","39.057501","-84.90058","4.7"
988,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
989,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
990,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
994,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
996,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
997,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
998,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
999,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1000,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1001,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1002,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1003,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1004,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1005,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1006,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1007,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1008,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1009,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1010,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1011,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1012,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1013,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1014,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1015,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1016,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1017,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1018,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1019,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1020,"Oskar Blues Brewery","35.2535812","-82.7067656","4.6"
1021,"Boxcar Brewing Company","39.9607654","-75.6018467","4.2"
1022,"Boxcar Brewing Company","39.9607654","-75.6018467","4.2"
1023,"Boxcar Brewing Company","39.9607654","-75.6018467","4.2"
1024,"High Hops Brewery","40.480687","-104.935613","4.5"
1025,"High Hops Brewery","40.480687","-104.935613","4.5"
