index,brewery_name,city,state,beer_name,style,ounces,latitude,longitude,rating,abv_percent
1190,Upland Brewing Company,Bloomington, IN,Dragonfly IPA,American IPA,16.0,39.1734681,-86.5373754,4.6,6.0
1197,Hawai'i Nui Brewing Co.,Hilo, HI,Kaua'i Golden Ale,American Blonde Ale,12.0,19.7060898,-155.0691906,4.4,4.9
1198,Hawai'i Nui Brewing Co.,Hilo, HI,Sunset Amber,American Pale Ale (APA),12.0,19.7060898,-155.0691906,4.4,5.4
1199,Hawai'i Nui Brewing Co.,Hilo, HI,Hapa Brown Ale,American Brown Ale,19.2,19.7060898,-155.0691906,4.4,6.4
1200,Hawai'i Nui Brewing Co.,Hilo, HI,Hapa Brown Ale,American Brown Ale,12.0,19.7060898,-155.0691906,4.4,6.4
1201,Hawai'i Nui Brewing Co.,Hilo, HI,Southern Cross,Flanders Red Ale,19.2,19.7060898,-155.0691906,4.4,8.3
1202,People's Brewing Company,Lafayette, IN,Mound Builder IPA,American IPA,12.0,40.4376336,-86.88658559999999,4.8,6.5
1203,People's Brewing Company,Lafayette, IN,Amazon Princess IPA,American IPA,12.0,40.4376336,-86.88658559999999,4.8,6.2
1204,People's Brewing Company,Lafayette, IN,Farmer's Daughter Wheat,American Pale Wheat Ale,12.0,40.4376336,-86.88658559999999,4.8,4.2
1205,People's Brewing Company,Lafayette, IN,People's Pilsner,German Pilsener,12.0,40.4376336,-86.88658559999999,4.8,4.5
1206,Fort George Brewery,Astoria, OR,Quick WIT,Belgian Pale Ale,12.0,46.1883759,-123.8275168,4.5,5.2
1207,Fort George Brewery,Astoria, OR,The Optimist,American IPA,12.0,46.1883759,-123.8275168,4.5,6.2
1208,Fort George Brewery,Astoria, OR,Suicide Squeeze IPA,American IPA,16.0,46.1883759,-123.8275168,4.5,4.5
1209,Fort George Brewery,Astoria, OR,Java the Hop,American IPA,16.0,46.1883759,-123.8275168,4.5,6.5
1210,Fort George Brewery,Astoria, OR,Next Adventure Black IPA,American Black Ale,16.0,46.1883759,-123.8275168,4.5,6.2
1211,Fort George Brewery,Astoria, OR,3-Way IPA (2013),American IPA,16.0,46.1883759,-123.8275168,4.5,6.7
1212,Fort George Brewery,Astoria, OR,Tender Loving Empire NWPA,American Pale Ale (APA),16.0,46.1883759,-123.8275168,4.5,5.800000000000001
1213,Fort George Brewery,Astoria, OR,Quick Wit Belgianesque Ale,Witbier,16.0,46.1883759,-123.8275168,4.5,5.2
1214,Fort George Brewery,Astoria, OR,Sunrise Oatmeal Pale Ale,American Pale Ale (APA),16.0,46.1883759,-123.8275168,4.5,5.5
1215,Fort George Brewery,Astoria, OR,Cavatica Stout,American Double / Imperial Stout,16.0,46.1883759,-123.8275168,4.5,8.8
1216,Fort George Brewery,Astoria, OR,1811 Lager,American Amber / Red Lager,16.0,46.1883759,-123.8275168,4.5,5.1
1217,Fort George Brewery,Astoria, OR,Vortex IPA,American IPA,16.0,46.1883759,-123.8275168,4.5,7.400000000000001
1218,Branchline Brewing Company,San Antonio, TX,Evil Owl,American Amber / Red Ale,12.0,29.5612519,-98.42844649999999,4.4,5.2
1219,Kalona Brewing Company,Kalona, IA,Sucha Much IPA,American IPA,12.0,41.4833147,-91.707551,4.5,7.1
1220,Kalona Brewing Company,Kalona, IA,Lewbricator Wheat Dopplebock ,Doppelbock,12.0,41.4833147,-91.707551,4.5,7.5
1221,Modern Times Beer,San Diego, CA,City of the Sun,American IPA,16.0,32.7542037,-117.2062969,4.7,7.5
1222,Modern Times Beer,San Diego, CA,Booming Rollers,American IPA,16.0,32.7542037,-117.2062969,4.7,6.800000000000001
1223,Modern Times Beer,San Diego, CA,Oneida,American Pale Ale (APA),16.0,32.7542037,-117.2062969,4.7,5.2
1224,Modern Times Beer,San Diego, CA,Aurora ,American Amber / Red Ale,16.0,32.7542037,-117.2062969,4.7,6.7
1225,Modern Times Beer,San Diego, CA,Lomaland,Saison / Farmhouse Ale,16.0,32.7542037,-117.2062969,4.7,5.5
1226,Modern Times Beer,San Diego, CA,Fortunate Islands,American Pale Wheat Ale,16.0,32.7542037,-117.2062969,4.7,4.7
1227,Modern Times Beer,San Diego, CA,Black House,American Stout,16.0,32.7542037,-117.2062969,4.7,5.800000000000001
1228,Modern Times Beer,San Diego, CA,Blazing World,American Amber / Red Ale,16.0,32.7542037,-117.2062969,4.7,6.5
1229,Temperance Beer Company,Evanston, IL,Smittytown,Extra Special / Strong Bitter (ESB),12.0,42.0399863,-87.701991,4.6,4.8
1230,Temperance Beer Company,Evanston, IL,Greenwood Beach,Fruit / Vegetable Beer,12.0,42.0399863,-87.701991,4.6,4.0
1231,Temperance Beer Company,Evanston, IL,Gatecrasher,English India Pale Ale (IPA),12.0,42.0399863,-87.701991,4.6,6.6000000000000005
1232,Wisconsin Brewing Company,Verona, WI,#001 Golden Amber Lager,American Amber / Red Lager,12.0,42.9688467,-89.5089835,4.7,5.5
1233,Wisconsin Brewing Company,Verona, WI,#002 American I.P.A.,American IPA,12.0,42.9688467,-89.5089835,4.7,7.1
1234,Wisconsin Brewing Company,Verona, WI,#003 Brown & Robust Porter,American Porter,12.0,42.9688467,-89.5089835,4.7,5.2
1235,Wisconsin Brewing Company,Verona, WI,#004 Session I.P.A.,American IPA,12.0,42.9688467,-89.5089835,4.7,4.8
1236,Crow Peak Brewing Company,Spearfish, SD,Red Water Irish Style Red,American Amber / Red Ale,12.0,44.517491,-103.870356,4.7,6.5
1237,Crow Peak Brewing Company,Spearfish, SD,Mjöllnir,Herbed / Spiced Beer,12.0,44.517491,-103.870356,4.7,6.6000000000000005
1238,Crow Peak Brewing Company,Spearfish, SD,Bear Butte Nut Brown Ale,American Brown Ale,12.0,44.517491,-103.870356,4.7,5.5
1239,Crow Peak Brewing Company,Spearfish, SD,Easy Livin' Summer Ale,American Blonde Ale,12.0,44.517491,-103.870356,4.7,4.5
1240,Crow Peak Brewing Company,Spearfish, SD,Canyon Cream Ale,Cream Ale,12.0,44.517491,-103.870356,4.7,5.5
1241,Crow Peak Brewing Company,Spearfish, SD,Pile O'Dirt Porter,American Porter,12.0,44.517491,-103.870356,4.7,6.9
1242,Crow Peak Brewing Company,Spearfish, SD,11th Hour IPA,American IPA,12.0,44.517491,-103.870356,4.7,6.0
1243,Grapevine Craft Brewery,Farmers Branch, TX,Monarch Classic American Wheat,American Pale Wheat Ale,12.0,32.9325731,-97.0747404,4.6,4.3
1244,Grapevine Craft Brewery,Farmers Branch, TX,Sir William's English Brown Ale,English Brown Ale,12.0,32.9325731,-97.0747404,4.6,4.9
1245,Grapevine Craft Brewery,Farmers Branch, TX,Lakefire Rye Pale Ale,American Pale Ale (APA),12.0,32.9325731,-97.0747404,4.6,5.5
1246,Buffalo Bayou Brewing Company,Houston, TX,1836,American Blonde Ale,12.0,29.7759957,-95.4160868,4.6,6.0
1247,Buffalo Bayou Brewing Company,Houston, TX,Summer's Wit,Witbier,12.0,29.7759957,-95.4160868,4.6,6.0
1248,Buffalo Bayou Brewing Company,Houston, TX,More Cowbell,American Double / Imperial IPA,16.0,29.7759957,-95.4160868,4.6,9.0
1249,Texian Brewing Co.,Richmond, TX,First Stand,Saison / Farmhouse Ale,12.0,29.6119207,-95.74376799999999,4.1,5.5
1250,Texian Brewing Co.,Richmond, TX,Battle LIne,American Brown Ale,12.0,29.6119207,-95.74376799999999,4.1,6.3
1251,Texian Brewing Co.,Richmond, TX,Broken Bridge,Dunkelweizen,12.0,29.6119207,-95.74376799999999,4.1,5.6000000000000005
1252,Texian Brewing Co.,Richmond, TX,Brutus,English India Pale Ale (IPA),12.0,29.6119207,-95.74376799999999,4.1,7.1
1253,Orpheus Brewing,Atlanta, GA,Lyric Ale,Saison / Farmhouse Ale,12.0,33.79360080000001,-84.36860229999999,4.5,6.5
1254,Orpheus Brewing,Atlanta, GA,Atalanta,Saison / Farmhouse Ale,12.0,33.79360080000001,-84.36860229999999,4.5,5.3
1255,Forgotten Boardwalk,Cherry Hill, NJ,What the Butler Saw,Witbier,12.0,39.9123524,-74.96916999999999,4.7,5.0
1256,Forgotten Boardwalk,Cherry Hill, NJ,1916 Shore Shiver,American IPA,12.0,39.9123524,-74.96916999999999,4.7,6.9
1257,Laughing Dog Brewing Company,Ponderay, ID,Laughing Dog Cream Ale,Cream Ale,12.0,48.30454169999999,-116.5417089,4.8,5.0
1258,Laughing Dog Brewing Company,Ponderay, ID,Two-One Niner,American Pilsner,12.0,48.30454169999999,-116.5417089,4.8,4.8
1259,Laughing Dog Brewing Company,Ponderay, ID,Laughing Dog IPA,American IPA,12.0,48.30454169999999,-116.5417089,4.8,6.4
1260,Bozeman Brewing Company,Bozeman, MT,Plum St. Porter,American Porter,12.0,45.6846267,-111.0239183,4.7,6.0
1261,Bozeman Brewing Company,Bozeman, MT,Plum St. Porter,American Porter,12.0,45.6846267,-111.0239183,4.7,5.7
1262,Bozeman Brewing Company,Bozeman, MT,Bozone HopZone IPA,American IPA,12.0,45.6846267,-111.0239183,4.7,7.000000000000001
1263,Bozeman Brewing Company,Bozeman, MT,Bozone Hefe Weizen,Hefeweizen,12.0,45.6846267,-111.0239183,4.7,6.0
1264,Bozeman Brewing Company,Bozeman, MT,Bozone Select Amber Ale,American Amber / Red Ale,12.0,45.6846267,-111.0239183,4.7,5.5
1265,Big Choice Brewing,Broomfield, CO,Aprè Shred,American Strong Ale,16.0,39.986384,-104.82268,4.6,8.1
1266,Big Choice Brewing,Broomfield, CO,Hemlock Double IPA,American Double / Imperial IPA,12.0,39.986384,-104.82268,4.6,9.5
1267,Big Choice Brewing,Broomfield, CO,West Portal Colorado Common Summer Ale,California Common / Steam Beer,16.0,39.986384,-104.82268,4.6,4.1000000000000005
1268,Big Choice Brewing,Broomfield, CO,Disconnected Red,American Amber / Red Ale,16.0,39.986384,-104.82268,4.6,6.7
1269,Big Storm Brewing Company,Odessa, FL,Arcus IPA,American IPA,12.0,27.8874778,-82.6996197,4.6,6.9
1270,Big Storm Brewing Company,Odessa, FL,Wavemaker,American Amber / Red Ale,12.0,27.8874778,-82.6996197,4.6,5.800000000000001
1271,Carton Brewing Company,Atlantic Highlands, NJ,Epitome,American Black Ale,16.0,40.4117822,-74.0381795,4.8,9.9
1272,Carton Brewing Company,Atlantic Highlands, NJ,Monkey Chased the Weasel,Berliner Weissbier,16.0,40.4117822,-74.0381795,4.8,3.9
1273,Carton Brewing Company,Atlantic Highlands, NJ,077XX,American Double / Imperial IPA,16.0,40.4117822,-74.0381795,4.8,7.8
1274,Carton Brewing Company,Atlantic Highlands, NJ,Boat Beer,American IPA,12.0,40.4117822,-74.0381795,4.8,4.2
1275,Midnight Sun Brewing Company,Anchorage, AK,Pleasure Town,American IPA,12.0,61.1472309,-149.8445081,4.6,6.3
1276,Midnight Sun Brewing Company,Anchorage, AK,Pleasure Town IPA,American IPA,12.0,61.1472309,-149.8445081,4.6,6.3
1277,Midnight Sun Brewing Company,Anchorage, AK,Snowshoe White Ale,Witbier,12.0,61.1472309,-149.8445081,4.6,4.8
1278,Midnight Sun Brewing Company,Anchorage, AK,Kodiak Brown Ale,American Brown Ale,12.0,61.1472309,-149.8445081,4.6,5.0
1279,Midnight Sun Brewing Company,Anchorage, AK,Sockeye Red IPA,American IPA,12.0,61.1472309,-149.8445081,4.6,5.7
1280,Fat Head's Brewery,Middleburg Heights, OH,Trail Head,American Pale Ale (APA),12.0,41.3776876,-81.821289,4.5,6.3
1281,Fat Head's Brewery,Middleburg Heights, OH,Hop Stalker Fresh Hop IPA,American IPA,16.0,41.3776876,-81.821289,4.5,7.000000000000001
1282,Refuge Brewery,Temecula, CA,Blood Orange Wit,Witbier,16.0,33.504177,-117.158744,4.8,5.0
1283,Chatham Brewing,Chatham, NY,8 Barrel,American Strong Ale,16.0,42.363277,-73.5952616,4.5,8.0
1284,Chatham Brewing,Chatham, NY,Oktoberfest,Märzen / Oktoberfest,16.0,42.363277,-73.5952616,4.5,5.5
1285,DC Brau Brewing Company,Washington, DC,Stone of Arbroath,Scotch Ale / Wee Heavy,12.0,38.9295262,-76.96017239999999,4.6,8.0
1286,DC Brau Brewing Company,Washington, DC,The Tradition,American Blonde Ale,12.0,38.9295262,-76.96017239999999,4.6,5.0
1287,DC Brau Brewing Company,Washington, DC,El Hefe Speaks,Hefeweizen,12.0,38.9295262,-76.96017239999999,4.6,5.3
1288,DC Brau Brewing Company,Washington, DC,Penn Quarter Porter,American Porter,12.0,38.9295262,-76.96017239999999,4.6,5.5
1289,DC Brau Brewing Company,Washington, DC,On the Wings of Armageddon,American Double / Imperial IPA,12.0,38.9295262,-76.96017239999999,4.6,9.2
1290,DC Brau Brewing Company,Washington, DC,The Corruption,American IPA,12.0,38.9295262,-76.96017239999999,4.6,6.5
1291,DC Brau Brewing Company,Washington, DC,The Citizen,Belgian Pale Ale,12.0,38.9295262,-76.96017239999999,4.6,7.000000000000001
1292,DC Brau Brewing Company,Washington, DC,The Public,American Pale Ale (APA),12.0,38.9295262,-76.96017239999999,4.6,6.0
1293,Geneva Lake Brewing Company,Lake Geneva, WI,No Wake IPA,American IPA,12.0,42.5835522,-88.4112272,4.7,7.200000000000001
1294,Geneva Lake Brewing Company,Lake Geneva, WI,Boathouse Blonde,American Blonde Ale,12.0,42.5835522,-88.4112272,4.7,4.9
1295,Geneva Lake Brewing Company,Lake Geneva, WI,Cedar Point,American Amber / Red Ale,12.0,42.5835522,-88.4112272,4.7,5.0
1296,Rochester Mills Brewing Company,Rochester, MI,Pine Knob Pilsner,Czech Pilsener,16.0,42.6806819,-83.13135539999999,4.3,5.3
1298,Rochester Mills Brewing Company,Rochester, MI,Lazy Daze Lager,American Adjunct Lager,16.0,42.6806819,-83.13135539999999,4.3,5.5
1299,Rochester Mills Brewing Company,Rochester, MI,Rochester Red Ale,American Amber / Red Ale,16.0,42.6806819,-83.13135539999999,4.3,5.8999999999999995
1300,Rochester Mills Brewing Company,Rochester, MI,Milkshake Stout,Milk / Sweet Stout,16.0,42.6806819,-83.13135539999999,4.3,5.0
1301,Rochester Mills Brewing Company,Rochester, MI,Cornerstone IPA,American IPA,16.0,42.6806819,-83.13135539999999,4.3,7.000000000000001
1302,Rochester Mills Brewing Company,Rochester, MI,Lazy Daze Lager,American Adjunct Lager,12.0,42.6806819,-83.13135539999999,4.3,5.5
1303,Cape Ann Brewing Company,Gloucester, MA,Imperial Pumpkin Stout,Pumpkin Ale,16.0,42.611207,-70.665112,4.3,9.9
1304,Cape Ann Brewing Company,Gloucester, MA,Dead-Eye DIPA,American Double / Imperial IPA,16.0,42.611207,-70.665112,4.3,9.0
1305,Cape Ann Brewing Company,Gloucester, MA,Fisherman's IPA,American IPA,12.0,42.611207,-70.665112,4.3,5.5
1306,Cape Ann Brewing Company,Gloucester, MA,Fisherman's Pils,German Pilsener,12.0,42.611207,-70.665112,4.3,5.4
1307,Cape Ann Brewing Company,Gloucester, MA,Fisherman's Brew,American Amber / Red Ale,12.0,42.611207,-70.665112,4.3,5.5
1308,Borderlands Brewing Company,Tucson, AZ,Noche Dulce,American Porter,16.0,32.2261342,-110.9703128,4.6,7.1
1309,College Street Brewhouse and Pub,Lake Havasu City, AZ,Big Blue Van,Fruit / Vegetable Beer,16.0,34.5071791,-114.3472597,4.6,5.800000000000001
1314,Harpoon Brewery,Boston, MA,UFO Gingerland,Herbed / Spiced Beer,12.0,42.3469065,-71.0344387,4.6,5.2
1315,Harpoon Brewery,Boston, MA,The Long Thaw White IPA,American White IPA,12.0,42.3469065,-71.0344387,4.6,6.2
1316,Harpoon Brewery,Boston, MA,Honey Cider,Cider,12.0,42.3469065,-71.0344387,4.6,4.8
1317,Harpoon Brewery,Boston, MA,Harpoon Summer Beer,Kölsch,12.0,42.3469065,-71.0344387,4.6,5.0
1318,Harpoon Brewery,Boston, MA,Harpoon IPA,American IPA,12.0,42.3469065,-71.0344387,4.6,5.8999999999999995
1319,Harpoon Brewery,Boston, MA,UFO Pumpkin,Pumpkin Ale,12.0,42.3469065,-71.0344387,4.6,5.8999999999999995
1320,Harpoon Brewery,Boston, MA,Harpoon Octoberfest,Märzen / Oktoberfest,12.0,42.3469065,-71.0344387,4.6,5.5
1321,Harpoon Brewery,Boston, MA,Harpoon IPA (2012),American IPA,12.0,42.3469065,-71.0344387,4.6,5.8999999999999995
1322,Harpoon Brewery,Boston, MA,Harpoon Summer Beer (2012),Kölsch,12.0,42.3469065,-71.0344387,4.6,5.0
1323,Harpoon Brewery,Boston, MA,UFO White,American Pale Wheat Ale,12.0,42.3469065,-71.0344387,4.6,4.8
1324,Harpoon Brewery,Boston, MA,Harpoon Summer Beer (2010),Kölsch,12.0,42.3469065,-71.0344387,4.6,5.0
1325,Harpoon Brewery,Boston, MA,Harpoon IPA (2010),American IPA,12.0,42.3469065,-71.0344387,4.6,5.8999999999999995
1326,Back East Brewing Company,Bloomfield, CT,Palate Mallet,American Double / Imperial IPA,12.0,41.8550215,-72.70483440000001,4.8,8.6
1327,Back East Brewing Company,Bloomfield, CT,Back East Porter,American Porter,12.0,41.8550215,-72.70483440000001,4.8,6.0
1328,Back East Brewing Company,Bloomfield, CT,Back East Golden Ale,American Blonde Ale,12.0,41.8550215,-72.70483440000001,4.8,4.9
1329,Back East Brewing Company,Bloomfield, CT,Misty Mountain IPA,American IPA,12.0,41.8550215,-72.70483440000001,4.8,7.000000000000001
1330,Back East Brewing Company,Bloomfield, CT,Back East Ale,American Amber / Red Ale,12.0,41.8550215,-72.70483440000001,4.8,5.0
1331,Champion Brewing Company,Charlottesville, VA,Stickin' In My Rye,Rye Beer,24.0,38.0276505,-78.47815539999999,4.6,7.000000000000001
1332,Champion Brewing Company,Charlottesville, VA,Black Me Stout,American Stout,12.0,38.0276505,-78.47815539999999,4.6,6.0
1333,Champion Brewing Company,Charlottesville, VA,Killer Kolsch,Kölsch,12.0,38.0276505,-78.47815539999999,4.6,5.0
1334,Champion Brewing Company,Charlottesville, VA,Missile IPA,American IPA,12.0,38.0276505,-78.47815539999999,4.6,7.000000000000001
1335,Devil's Backbone Brewing Company,Lexington, VA,Bravo Four Point,American Pale Ale (APA),12.0,37.8138902,-79.39824589999999,4.6,4.3999999999999995
1336,Devil's Backbone Brewing Company,Lexington, VA,Striped Bass Pale Ale,American Pale Ale (APA),12.0,37.8138902,-79.39824589999999,4.6,5.2
1337,Newburgh Brewing Company,Newburgh, NY,Cream Ale,Cream Ale,12.0,41.4973109,-74.0080529,4.6,4.2
1338,Wiseacre Brewing Company,Memphis, TN,Tarasque,Saison / Farmhouse Ale,12.0,35.14718149999999,-89.96874919999999,4.6,5.8999999999999995
1339,Wiseacre Brewing Company,Memphis, TN,Ananda India Pale Ale,American IPA,12.0,35.14718149999999,-89.96874919999999,4.6,6.2
1340,Wiseacre Brewing Company,Memphis, TN,Tiny Bomb,American Pilsner,12.0,35.14718149999999,-89.96874919999999,4.6,4.5
1341,Golden Road Brewing,Los Angeles, CA,Might As Well IPL,American Pale Lager,16.0,34.1506265,-118.2744516,4.5,7.200000000000001
1342,Golden Road Brewing,Los Angeles, CA,Saison Pamplemousse,Saison / Farmhouse Ale,12.0,34.1506265,-118.2744516,4.5,5.800000000000001
1343,Golden Road Brewing,Los Angeles, CA,2020 IPA,American IPA,16.0,34.1506265,-118.2744516,4.5,7.400000000000001
1344,Golden Road Brewing,Los Angeles, CA,Wolf Among Weeds IPA,American IPA,16.0,34.1506265,-118.2744516,4.5,8.0
1345,Golden Road Brewing,Los Angeles, CA,Better Weather IPA,American IPA,16.0,34.1506265,-118.2744516,4.5,9.4
1346,Golden Road Brewing,Los Angeles, CA,Point the Way IPA,American IPA,16.0,34.1506265,-118.2744516,4.5,5.8999999999999995
1347,Golden Road Brewing,Los Angeles, CA,Golden Road Hefeweizen,Hefeweizen,16.0,34.1506265,-118.2744516,4.5,4.6
1348,Golden Road Brewing,Los Angeles, CA,Heal the Bay IPA,American IPA,16.0,34.1506265,-118.2744516,4.5,6.800000000000001
1349,Golden Road Brewing,Los Angeles, CA,Point the Way IPA,American IPA,12.0,34.1506265,-118.2744516,4.5,5.8999999999999995
1350,Golden Road Brewing,Los Angeles, CA,Cabrillo Kölsch,Kölsch,16.0,34.1506265,-118.2744516,4.5,5.0
1351,Golden Road Brewing,Los Angeles, CA,Get Up Offa That Brown,American Brown Ale,16.0,34.1506265,-118.2744516,4.5,5.5
1352,Golden Road Brewing,Los Angeles, CA,Burning Bush Smoked IPA,American IPA,16.0,34.1506265,-118.2744516,4.5,8.0
1353,Golden Road Brewing,Los Angeles, CA,Wolf Among Weeds IPA (2012),American IPA,16.0,34.1506265,-118.2744516,4.5,8.0
1354,Golden Road Brewing,Los Angeles, CA,Point the Way IPA (2012),American IPA,16.0,34.1506265,-118.2744516,4.5,5.8999999999999995
1355,Golden Road Brewing,Los Angeles, CA,Golden Road Hefeweizen (2012),Hefeweizen,16.0,34.1506265,-118.2744516,4.5,4.6
1356,New Republic Brewing Company,College Station, TX,Skylight,Dunkelweizen,12.0,30.5655242,-96.34956249999999,4.6,5.6000000000000005
1357,New Republic Brewing Company,College Station, TX,Kadigan,American Blonde Ale,12.0,30.5655242,-96.34956249999999,4.6,5.6000000000000005
1358,New Republic Brewing Company,College Station, TX,Dammit Jim!,American Amber / Red Ale,12.0,30.5655242,-96.34956249999999,4.6,5.2
1359,Infamous Brewing Company,Austin, TX,Infamous IPA,American IPA,12.0,30.4068746,-97.9258875,4.7,7.000000000000001
1360,Infamous Brewing Company,Austin, TX,Hijack,Cream Ale,12.0,30.4068746,-97.9258875,4.7,5.5
1361,Two Henrys Brewing Company,Plant City, FL,The Gilded Age,Munich Helles Lager,12.0,28.0474077,-82.1876441,4.3,4.5
1362,Lift Bridge Brewing Company,Stillwater, MN,Getaway,German Pilsener,16.0,45.039217,-92.831768,4.7,5.2
1363,Lift Bridge Brewing Company,Stillwater, MN,Farm Girl Saison,Saison / Farmhouse Ale,16.0,45.039217,-92.831768,4.7,6.0
1364,Lucky Town Brewing Company,Jackson, MS,Pub Ale,English Dark Mild Ale,12.0,32.3195537,-90.1884929,4.6,3.8
1365,Lucky Town Brewing Company,Jackson, MS,Ballistic Blonde,Belgian Pale Ale,12.0,32.3195537,-90.1884929,4.6,5.1
1366,Quest Brewing Company,Greenville, SC,Golden Fleece,Belgian Pale Ale,12.0,34.8465673,-82.34516029999999,4.7,4.5
1367,Quest Brewing Company,Greenville, SC,Smoking Mirror,American Porter,12.0,34.8465673,-82.34516029999999,4.7,5.5
1368,Creature Comforts,Athens, GA,Tropicalia,American IPA,12.0,40.8949679,-75.3207674,4.0,6.5
1369,Creature Comforts,Athens, GA,Athena,Berliner Weissbier,12.0,40.8949679,-75.3207674,4.0,4.5
1370,Half Full Brewery,Stamford, CT,Pursuit,American IPA,12.0,41.0395133,-73.5499287,4.6,7.000000000000001
1371,Half Full Brewery,Stamford, CT,Half Full Bright Ale,American Blonde Ale,12.0,41.0395133,-73.5499287,4.6,5.2
1372,Southampton Publick House,Southampton, NY,Montauk Light,Light Lager,12.0,40.883204,-72.39153069999999,4.1,3.5000000000000004
1373,Chapman's Brewing,Angola, IN,Enlighten,Kölsch,16.0,41.0316669,-85.25853389999999,4.3,4.5
1374,Chapman's Brewing,Angola, IN,Ale Cider,Fruit / Vegetable Beer,16.0,41.0316669,-85.25853389999999,4.3,6.5
1375,Chapman's Brewing,Angola, IN,Pail Ale,American Pale Ale (APA),16.0,41.0316669,-85.25853389999999,4.3,5.5
1376,Chapman's Brewing,Angola, IN,Englishman,English Brown Ale,16.0,41.0316669,-85.25853389999999,4.3,4.5
1377,Barrio Brewing Company,Tucson, AZ,Barrio Blanco,American IPA,12.0,32.2145078,-110.9594836,4.5,6.0
1378,Barrio Brewing Company,Tucson, AZ,Barrio Tucson Blonde,American Blonde Ale,12.0,32.2145078,-110.9594836,4.5,4.5
1379,Santa Cruz Mountain Brewing,Santa Cruz, CA,Giant DIPA,American Double / Imperial IPA,16.0,36.9591246,-122.0481543,4.6,8.9
1380,Santa Cruz Mountain Brewing,Santa Cruz, CA,Dread Brown Ale,American Brown Ale,12.0,36.9591246,-122.0481543,4.6,5.4
1381,Santa Cruz Mountain Brewing,Santa Cruz, CA,Casinos IPA,English India Pale Ale (IPA),16.0,36.9591246,-122.0481543,4.6,7.000000000000001
1382,Frankenmuth Brewery,Frankenmuth, MI,Old Detroit,American Amber / Red Ale,12.0,43.3311219,-83.7377741,4.2,5.6000000000000005
1383,Frankenmuth Brewery,Frankenmuth, MI,Batch 69 IPA,American IPA,12.0,43.3311219,-83.7377741,4.2,6.9
1384,Frankenmuth Brewery,Frankenmuth, MI,Twisted Helles Summer Lager,Munich Helles Lager,12.0,43.3311219,-83.7377741,4.2,5.5
1385,Meckley's Cidery,Somerset Center, MI,Bushwhacker Cider,Cider,16.0,42.0589973,-84.4058646,4.5,6.9
1386,Meckley's Cidery,Somerset Center, MI,Weim-R-Iner,Cider,16.0,42.0589973,-84.4058646,4.5,6.9
1387,Meckley's Cidery,Somerset Center, MI,Cherry Bomb,Cider,16.0,42.0589973,-84.4058646,4.5,6.9
1391,Finch's Beer Company,Chicago, IL,Hardcore Chimera,American Double / Imperial IPA,16.0,41.886288,-87.6720239,4.4,9.0
1392,Finch's Beer Company,Chicago, IL,Sobek & Set,American Black Ale,16.0,41.886288,-87.6720239,4.4,8.0
1393,Finch's Beer Company,Chicago, IL,Nuclear Winter,Belgian Strong Dark Ale,16.0,41.886288,-87.6720239,4.4,8.6
1394,Finch's Beer Company,Chicago, IL,Wet Hot American Wheat Ale,American Pale Wheat Ale,16.0,41.886288,-87.6720239,4.4,5.0
1395,Finch's Beer Company,Chicago, IL,Secret Stache Stout,American Stout,16.0,41.886288,-87.6720239,4.4,5.3
1396,Finch's Beer Company,Chicago, IL,Fascist Pig Ale,American Amber / Red Ale,16.0,41.886288,-87.6720239,4.4,8.0
1397,Finch's Beer Company,Chicago, IL,Cut Throat Pale Ale,American Pale Ale (APA),16.0,41.886288,-87.6720239,4.4,5.5
1398,Finch's Beer Company,Chicago, IL,Threadless IPA,American IPA,16.0,41.886288,-87.6720239,4.4,7.5
1399,Finch's Beer Company,Chicago, IL,Cut Throat Pale Ale (2011),American Pale Ale (APA),16.0,41.886288,-87.6720239,4.4,5.5
1400,Finch's Beer Company,Chicago, IL,Golden Wing Blonde Ale,American Blonde Ale,16.0,41.886288,-87.6720239,4.4,4.7
1401,South Austin Brewery,South Austin, TX,LuckenBock,Bock,16.0,30.2174931,-97.7612044,4.8,7.000000000000001
1402,South Austin Brewery,South Austin, TX,Texas Pale Ale (TPA),American IPA,16.0,30.2174931,-97.7612044,4.8,5.5
1403,South Austin Brewery,South Austin, TX,6 String Saison,Saison / Farmhouse Ale,16.0,30.2174931,-97.7612044,4.8,8.0
1404,South Austin Brewery,South Austin, TX,Kol' Beer,Kölsch,16.0,30.2174931,-97.7612044,4.8,5.0
1405,Bauhaus Brew Labs,Minneapolis, MN,Wagon Party,California Common / Steam Beer,12.0,45.00092799999999,-93.2447098,4.5,5.4
1406,Bauhaus Brew Labs,Minneapolis, MN,Sky-Five,American IPA,12.0,45.00092799999999,-93.2447098,4.5,6.7
1407,Bauhaus Brew Labs,Minneapolis, MN,Stargrazer,Schwarzbier,12.0,45.00092799999999,-93.2447098,4.5,5.0
1408,Bauhaus Brew Labs,Minneapolis, MN,Wonderstuff,German Pilsener,12.0,45.00092799999999,-93.2447098,4.5,5.4
1409,Ozark Beer Company,Rogers, AR,Ozark American Pale Ale,American Pale Ale (APA),12.0,36.3336597,-94.1148094,4.7,4.0
1410,Mountain Town Brewing Company ,Mount Pleasant, MI,Train Wreck,American Amber / Red Ale,16.0,43.5963251,-84.8101947,4.4,8.2
