,brewery_id,brewery_name,city,state,abv,beer_name,style,ounces,latitude,longitude,rating
214,26,Evil Czech Brewery,Mishawaka, IN,0.052,Lucky Dog,American Pale Ale (APA),16,41.693945,-86.1822832,4.5
215,26,Evil Czech Brewery,Mishawaka, IN,0.048,Voodoo,American Porter,16,41.693945,-86.1822832,4.5
216,26,Evil Czech Brewery,Mishawaka, IN,0.054,General George Patton Pilsner,Czech Pilsener,16,41.693945,-86.1822832,4.5
217,27,450 North Brewing Company,Columbus, IN,0.065,Galaxyfest,American IPA,16,39.2678493,-85.8320882,4.4
218,27,450 North Brewing Company,Columbus, IN,0.05,Citrafest,American IPA,16,39.2678493,-85.8320882,4.4
219,27,450 North Brewing Company,Columbus, IN,0.09,Barn Yeti,Belgian Strong Dark Ale,16,39.2678493,-85.8320882,4.4
220,27,450 North Brewing Company,Columbus, IN,0.069,Scarecrow,American IPA,16,39.2678493,-85.8320882,4.4
221,27,450 North Brewing Company,Columbus, IN,0.09,Ironman,English Strong Ale,16,39.2678493,-85.8320882,4.4
222,27,450 North Brewing Company,Columbus, IN,0.046,Honey Kolsch,Kölsch,16,39.2678493,-85.8320882,4.4
223,27,450 North Brewing Company,Columbus, IN,0.052,Copperhead Amber,Belgian Dark Ale,16,39.2678493,-85.8320882,4.4
224,28,Taxman Brewing Company,Bargersville, IN,0.08,Deduction,Dubbel,12,39.5209551,-86.1670716,4.5
225,29,Cedar Creek Brewery,Seven Points, TX,0.085,Gone A-Rye,American Double / Imperial IPA,16,32.3230568,-96.2068735,4.5
226,29,Cedar Creek Brewery,Seven Points, TX,,Special Release,,16,32.3230568,-96.2068735,4.5
227,29,Cedar Creek Brewery,Seven Points, TX,0.068,Dankosaurus,American IPA,16,32.3230568,-96.2068735,4.5
228,29,Cedar Creek Brewery,Seven Points, TX,0.051,Scruffy's Smoked Alt,Smoked Beer,16,32.3230568,-96.2068735,4.5
229,29,Cedar Creek Brewery,Seven Points, TX,0.051,Elliott's Phoned Home Pale Ale,American Pale Ale (APA),16,32.3230568,-96.2068735,4.5
230,29,Cedar Creek Brewery,Seven Points, TX,0.05,The Lawn Ranger,Cream Ale,16,32.3230568,-96.2068735,4.5
231,30,SanTan Brewing Company,Chandler, AZ,0.069,Sex Panther,American Porter,12,33.3032883,-111.8422192,4.5
232,30,SanTan Brewing Company,Chandler, AZ,0.095,Winter Warmer (Vault Series),Winter Warmer,16,33.3032883,-111.8422192,4.5
233,30,SanTan Brewing Company,Chandler, AZ,0.091,Count Hopula (Vault Series),American Double / Imperial IPA,16,33.3032883,-111.8422192,4.5
234,30,SanTan Brewing Company,Chandler, AZ,0.055,Oktoberfest,Märzen / Oktoberfest,12,33.3032883,-111.8422192,4.5
235,30,SanTan Brewing Company,Chandler, AZ,0.05,SunSpot Golden Ale,American Blonde Ale,12,33.3032883,-111.8422192,4.5
236,30,SanTan Brewing Company,Chandler, AZ,0.06,I.W.A. (2011),American Pale Wheat Ale,12,33.3032883,-111.8422192,4.5
237,30,SanTan Brewing Company,Chandler, AZ,0.065,Supermonk I.P.A.,Belgian IPA,12,33.3032883,-111.8422192,4.5
238,30,SanTan Brewing Company,Chandler, AZ,0.055,Epicenter Amber Ale,American Amber / Red Ale,12,33.3032883,-111.8422192,4.5
239,30,SanTan Brewing Company,Chandler, AZ,0.05,SanTan HefeWeizen,Hefeweizen,12,33.3032883,-111.8422192,4.5
240,30,SanTan Brewing Company,Chandler, AZ,0.07,Hop Shock IPA,American IPA,12,33.3032883,-111.8422192,4.5
241,30,SanTan Brewing Company,Chandler, AZ,0.069,Sex Panther (2014),American Porter,12,33.3032883,-111.8422192,4.5
242,30,SanTan Brewing Company,Chandler, AZ,0.055,Devil’s Ale,American Pale Ale (APA),12,33.3032883,-111.8422192,4.5
243,30,SanTan Brewing Company,Chandler, AZ,0.081,Rail Slide Imperial Spiced Ale,Herbed / Spiced Beer,12,33.3032883,-111.8422192,4.5
244,30,SanTan Brewing Company,Chandler, AZ,0.05,Mr. Pineapple,Fruit / Vegetable Beer,12,33.3032883,-111.8422192,4.5
245,30,SanTan Brewing Company,Chandler, AZ,0.055,American Idiot Ale (2012),American Pale Ale (APA),12,33.3032883,-111.8422192,4.5
246,30,SanTan Brewing Company,Chandler, AZ,0.07,Hop Shock IPA (2010),American IPA,12,33.3032883,-111.8422192,4.5
247,30,SanTan Brewing Company,Chandler, AZ,0.05,SanTan HefeWeizen (2010),Hefeweizen,12,33.3032883,-111.8422192,4.5
248,30,SanTan Brewing Company,Chandler, AZ,0.055,Devil’s Ale (2010),American Pale Ale (APA),12,33.3032883,-111.8422192,4.5
249,30,SanTan Brewing Company,Chandler, AZ,0.055,Epicenter Amber Ale (2010),American Amber / Red Ale,12,33.3032883,-111.8422192,4.5
250,31,Boulevard Brewing Company,Kansas City, MO,0.062,Heavy Lifting,American IPA,12,39.082097,-94.596736,4.8
251,32,James Page Brewing Company,Stevens Point, WI,,Bastian,American Strong Ale,12,,,
252,32,James Page Brewing Company,Stevens Point, WI,0.045,Healani,Hefeweizen,12,,,
253,32,James Page Brewing Company,Stevens Point, WI,0.055,Yabba Dhaba Chai Tea Porter,American Porter,12,,,
254,32,James Page Brewing Company,Stevens Point, WI,0.055,A Capella Gluten Free Pale Ale,American Pale Ale (APA),12,,,
255,32,James Page Brewing Company,Stevens Point, WI,0.06,Casper White Stout,American Blonde Ale,12,,,
256,32,James Page Brewing Company,Stevens Point, WI,0.06,JP's Ould Sod Irish Red IPA,American IPA,12,,,
257,33,The Dudes' Brewing Company,Torrance, CA,0.052,Surfrider,American Pale Ale (APA),16,33.841623,-118.311439,4.6
258,33,The Dudes' Brewing Company,Torrance, CA,0.055,Kolschtal Eddy,Kölsch,16,33.841623,-118.311439,4.6
259,33,The Dudes' Brewing Company,Torrance, CA,0.05,South Bay Session IPA,American IPA,16,33.841623,-118.311439,4.6
260,33,The Dudes' Brewing Company,Torrance, CA,0.069,Grandma's Pecan,English Brown Ale,16,33.841623,-118.311439,4.6
261,33,The Dudes' Brewing Company,Torrance, CA,0.099,Double Trunk,American Double / Imperial IPA,16,33.841623,-118.311439,4.6
262,34,Ballast Point Brewing Company,San Diego, CA,0.07,Grapefruit Sculpin,American IPA,12,41.8861567,-87.6488099,4.3
263,34,Ballast Point Brewing Company,San Diego, CA,0.038,Even Keel,American IPA,12,41.8861567,-87.6488099,4.3
264,34,Ballast Point Brewing Company,San Diego, CA,0.052,Ballast Point Pale Ale,Kölsch,12,41.8861567,-87.6488099,4.3
265,34,Ballast Point Brewing Company,San Diego, CA,0.07,Big Eye India Pale Ale,American IPA,12,41.8861567,-87.6488099,4.3
266,34,Ballast Point Brewing Company,San Diego, CA,0.046,Longfin Lager,Munich Helles Lager,12,41.8861567,-87.6488099,4.3
267,34,Ballast Point Brewing Company,San Diego, CA,0.07,Sculpin IPA,American IPA,12,41.8861567,-87.6488099,4.3
268,35,Anchor Brewing Company,San Francisco, CA,0.059,Liberty Ale,American IPA,12,37.7634098,-122.4010392,4.5
269,35,Anchor Brewing Company,San Francisco, CA,0.065,IPA,American IPA,12,37.7634098,-122.4010392,4.5
270,35,Anchor Brewing Company,San Francisco, CA,0.045,Summer Wheat,American Pale Wheat Ale,12,37.7634098,-122.4010392,4.5
271,35,Anchor Brewing Company,San Francisco, CA,0.049,California Lager,American Amber / Red Lager,12,37.7634098,-122.4010392,4.5
272,35,Anchor Brewing Company,San Francisco, CA,0.056,Brotherhood Steam,California Common / Steam Beer,12,37.7634098,-122.4010392,4.5
273,36,Figueroa Mountain Brewing Company,Buellton, CA,0.045,Weiss Weiss Baby,Kristalweizen,12,34.610657,-120.202302,4.6
274,36,Figueroa Mountain Brewing Company,Buellton, CA,0.055,Czech Yo Self,Czech Pilsener,12,34.610657,-120.202302,4.6
275,36,Figueroa Mountain Brewing Company,Buellton, CA,0.048,FMB 101,Kölsch,12,34.610657,-120.202302,4.6
276,37,Avery Brewing Company,Boulder, CO,0.08,Raja,American Double / Imperial IPA,12,40.0625629,-105.2047427,4.7
277,37,Avery Brewing Company,Boulder, CO,0.064,Perzik Saison,Saison / Farmhouse Ale,12,40.0625629,-105.2047427,4.7
278,37,Avery Brewing Company,Boulder, CO,0.047,Avery Joe’s Premium American Pilsner,German Pilsener,12,40.0625629,-105.2047427,4.7
279,37,Avery Brewing Company,Boulder, CO,0.056,White Rascal,Witbier,12,40.0625629,-105.2047427,4.7
280,37,Avery Brewing Company,Boulder, CO,0.063,Avery India Pale Ale,American IPA,12,40.0625629,-105.2047427,4.7
281,37,Avery Brewing Company,Boulder, CO,0.055,Ellie’s Brown Ale,American Brown Ale,12,40.0625629,-105.2047427,4.7
282,38,Twisted X Brewing Company,Dripping Springs, TX,0.054,Cow Creek,American Amber / Red Lager,12,30.1650939,-98.0847367,4.5
283,38,Twisted X Brewing Company,Dripping Springs, TX,0.075,Chupahopra,American IPA,12,30.1650939,-98.0847367,4.5
284,38,Twisted X Brewing Company,Dripping Springs, TX,0.051,Twisted X,American Adjunct Lager,12,30.1650939,-98.0847367,4.5
285,39,Gonzo's BiggDogg Brewing,Kalamazoo, MI,0.07,Vanilla Porter,American Porter,16,,,
286,40,Big Muddy Brewing,Murphysboro, IL,0.06,Blueberry Blonde,Fruit / Vegetable Beer,12,37.7843332,-89.3315914,4.9
287,40,Big Muddy Brewing,Murphysboro, IL,0.075,Galaxy IPA,American IPA,16,37.7843332,-89.3315914,4.9
288,41,Lost Nation Brewing,East Fairfield, VT,0.046,Gose,Gose,16,44.5700566,-72.6033129,4.7
289,41,Lost Nation Brewing,East Fairfield, VT,0.048,Vermont Pilsner,German Pilsener,16,44.5700566,-72.6033129,4.7
290,41,Lost Nation Brewing,East Fairfield, VT,0.055,Mosaic Single Hop IPA,American IPA,16,44.5700566,-72.6033129,4.7
291,41,Lost Nation Brewing,East Fairfield, VT,0.045,Lost Galaxy,American IPA,16,44.5700566,-72.6033129,4.7
292,42,Rising Tide Brewing Company,Portland, ME,0.035,Gose,Gose,16,43.6654737,-70.2572586,4.6
293,42,Rising Tide Brewing Company,Portland, ME,0.043,Maine Island Trail Ale,American Pale Ale (APA),16,43.6654737,-70.2572586,4.6
294,43,Rivertowne Brewing Company,Export, PA,0.05,Jah Mon,American IPA,12,40.4213277,-79.6354348,4.6
295,43,Rivertowne Brewing Company,Export, PA,0.062,Oktoberfest,Märzen / Oktoberfest,12,40.4213277,-79.6354348,4.6
296,43,Rivertowne Brewing Company,Export, PA,0.08,Headless Wylie,Pumpkin Ale,12,40.4213277,-79.6354348,4.6
297,43,Rivertowne Brewing Company,Export, PA,0.05,Dayman IPA,American IPA,12,40.4213277,-79.6354348,4.6
298,43,Rivertowne Brewing Company,Export, PA,0.071,All Aboard! Anniversary Stout,Oatmeal Stout,12,40.4213277,-79.6354348,4.6
299,43,Rivertowne Brewing Company,Export, PA,0.062,Hop Lace,American White IPA,12,40.4213277,-79.6354348,4.6
300,43,Rivertowne Brewing Company,Export, PA,0.048,OH-PA Session Pale Ale,American Pale Ale (APA),12,40.4213277,-79.6354348,4.6
301,43,Rivertowne Brewing Company,Export, PA,0.08,Patrick's Poison,American Amber / Red Ale,12,40.4213277,-79.6354348,4.6
302,43,Rivertowne Brewing Company,Export, PA,0.081,Rudolph's Red,American Amber / Red Ale,12,40.4213277,-79.6354348,4.6
303,43,Rivertowne Brewing Company,Export, PA,0.053,Babbling Blonde,American Blonde Ale,12,40.4213277,-79.6354348,4.6
304,43,Rivertowne Brewing Company,Export, PA,0.051,Maxwell's Scottish Ale,Scottish Ale,12,40.4213277,-79.6354348,4.6
305,43,Rivertowne Brewing Company,Export, PA,0.061,Grateful White,Witbier,12,40.4213277,-79.6354348,4.6
306,43,Rivertowne Brewing Company,Export, PA,0.055,RT Lager,American Amber / Red Lager,12,40.4213277,-79.6354348,4.6
307,43,Rivertowne Brewing Company,Export, PA,0.062,Old Wylie's IPA,American IPA,12,40.4213277,-79.6354348,4.6
308,43,Rivertowne Brewing Company,Export, PA,0.048,Hala Kahiki Pineapple Beer,Fruit / Vegetable Beer,12,40.4213277,-79.6354348,4.6
309,44,Revolution Brewing Company,Chicago, IL,0.055,Fist City,American Pale Ale (APA),12,41.9421459,-87.7078993,4.6
310,44,Revolution Brewing Company,Chicago, IL,0.068,A Little Crazy,Belgian Pale Ale,12,41.9421459,-87.7078993,4.6
311,44,Revolution Brewing Company,Chicago, IL,0.058,Rosa Hibiscus Ale,Herbed / Spiced Beer,12,41.9421459,-87.7078993,4.6
312,44,Revolution Brewing Company,Chicago, IL,0.061,Fistmas Ale,Herbed / Spiced Beer,12,41.9421459,-87.7078993,4.6
313,44,Revolution Brewing Company,Chicago, IL,0.057,Oktoberfest Revolution,Märzen / Oktoberfest,12,41.9421459,-87.7078993,4.6
314,44,Revolution Brewing Company,Chicago, IL,0.068,Eugene Porter,American Porter,12,41.9421459,-87.7078993,4.6
315,44,Revolution Brewing Company,Chicago, IL,0.065,Anti-Hero IPA,American IPA,12,41.9421459,-87.7078993,4.6
316,44,Revolution Brewing Company,Chicago, IL,0.05,Bottom Up Belgian Wit,Witbier,12,41.9421459,-87.7078993,4.6
317,45,Tallgrass Brewing Company,Manhattan, KS,0.085,Wooden Rooster,Tripel,16.9,39.1427364,-96.6792529,4.5
318,45,Tallgrass Brewing Company,Manhattan, KS,0.048,Ginger Peach Saison,Saison / Farmhouse Ale,16,39.1427364,-96.6792529,4.5
319,45,Tallgrass Brewing Company,Manhattan, KS,0.062,Zombie Monkie,American Porter,16,39.1427364,-96.6792529,4.5
320,45,Tallgrass Brewing Company,Manhattan, KS,0.056,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,16,39.1427364,-96.6792529,4.5
321,45,Tallgrass Brewing Company,Manhattan, KS,0.05,Vanilla Bean Buffalo Sweat,Oatmeal Stout,16,39.1427364,-96.6792529,4.5
322,45,Tallgrass Brewing Company,Manhattan, KS,0.068,Ethos IPA,American IPA,16,39.1427364,-96.6792529,4.5
323,45,Tallgrass Brewing Company,Manhattan, KS,0.044,Tallgrass Pub Ale,American Brown Ale,16,39.1427364,-96.6792529,4.5
324,45,Tallgrass Brewing Company,Manhattan, KS,0.072,Oasis,Extra Special / Strong Bitter (ESB),16,39.1427364,-96.6792529,4.5
325,45,Tallgrass Brewing Company,Manhattan, KS,0.05,Buffalo Sweat,Milk / Sweet Stout,16,39.1427364,-96.6792529,4.5
326,45,Tallgrass Brewing Company,Manhattan, KS,0.05,Halcyon Unfiltered Wheat,American Pale Wheat Ale,16,39.1427364,-96.6792529,4.5
327,45,Tallgrass Brewing Company,Manhattan, KS,0.052,8-Bit Pale Ale,American Pale Ale (APA),16,39.1427364,-96.6792529,4.5
328,45,Tallgrass Brewing Company,Manhattan, KS,0.085,Velvet Rooster,Tripel,16,39.1427364,-96.6792529,4.5
329,45,Tallgrass Brewing Company,Manhattan, KS,0.05,Halcyon Unfiltered Wheat,American Pale Wheat Ale,12,39.1427364,-96.6792529,4.5
330,45,Tallgrass Brewing Company,Manhattan, KS,0.05,Köld Lager (2010),German Pilsener,16,39.1427364,-96.6792529,4.5
331,45,Tallgrass Brewing Company,Manhattan, KS,0.072,Oasis (2010),American Double / Imperial IPA,16,39.1427364,-96.6792529,4.5
332,45,Tallgrass Brewing Company,Manhattan, KS,0.044,Tallgrass Ale,American Brown Ale,16,39.1427364,-96.6792529,4.5
333,45,Tallgrass Brewing Company,Manhattan, KS,0.05,Buffalo Sweat (2010),Milk / Sweet Stout,16,39.1427364,-96.6792529,4.5
334,45,Tallgrass Brewing Company,Manhattan, KS,0.063,Tallgrass IPA,American IPA,16,39.1427364,-96.6792529,4.5
335,46,Sixpoint Craft Ales,Brooklyn, NY,0.1,4Beans,Baltic Porter,12,40.6740132,-74.0119108,4.5
336,46,Sixpoint Craft Ales,Brooklyn, NY,0.042,Jammer,Gose,12,40.6740132,-74.0119108,4.5
337,46,Sixpoint Craft Ales,Brooklyn, NY,0.08,Abigale,Belgian Pale Ale,12,40.6740132,-74.0119108,4.5
338,46,Sixpoint Craft Ales,Brooklyn, NY,0.032,Rad,Fruit / Vegetable Beer,16,40.6740132,-74.0119108,4.5
339,46,Sixpoint Craft Ales,Brooklyn, NY,0.065,Bengali,American IPA,24,40.6740132,-74.0119108,4.5
340,46,Sixpoint Craft Ales,Brooklyn, NY,0.047,Sensi Harvest,American Pale Ale (APA),12,40.6740132,-74.0119108,4.5
341,46,Sixpoint Craft Ales,Brooklyn, NY,0.099,Hi-Res,American Double / Imperial IPA,12,40.6740132,-74.0119108,4.5
342,46,Sixpoint Craft Ales,Brooklyn, NY,0.07,Global Warmer,American Strong Ale,12,40.6740132,-74.0119108,4.5
343,46,Sixpoint Craft Ales,Brooklyn, NY,0.067,Autumnation (2013),American IPA,16,40.6740132,-74.0119108,4.5
344,46,Sixpoint Craft Ales,Brooklyn, NY,0.054,The Crisp,German Pilsener,16,40.6740132,-74.0119108,4.5
345,46,Sixpoint Craft Ales,Brooklyn, NY,0.052,Sweet Action,Cream Ale,16,40.6740132,-74.0119108,4.5
346,46,Sixpoint Craft Ales,Brooklyn, NY,0.063,Righteous Ale,Rye Beer,16,40.6740132,-74.0119108,4.5
347,46,Sixpoint Craft Ales,Brooklyn, NY,0.064,Bengali Tiger,American IPA,16,40.6740132,-74.0119108,4.5
348,46,Sixpoint Craft Ales,Brooklyn, NY,0.099,3Beans,Baltic Porter,12,40.6740132,-74.0119108,4.5
349,46,Sixpoint Craft Ales,Brooklyn, NY,0.059,Brownstone,American Brown Ale,16,40.6740132,-74.0119108,4.5
350,46,Sixpoint Craft Ales,Brooklyn, NY,0.052,Apollo,American Pale Wheat Ale,16,40.6740132,-74.0119108,4.5
351,46,Sixpoint Craft Ales,Brooklyn, NY,0.049,Harbinger,Saison / Farmhouse Ale,16,40.6740132,-74.0119108,4.5
352,46,Sixpoint Craft Ales,Brooklyn, NY,0.091,Resin,American Double / Imperial IPA,12,40.6740132,-74.0119108,4.5
353,46,Sixpoint Craft Ales,Brooklyn, NY,0.063,Diesel,American Stout,16,40.6740132,-74.0119108,4.5
354,46,Sixpoint Craft Ales,Brooklyn, NY,0.06,Autumnation (2011-12) (2011),Pumpkin Ale,16,40.6740132,-74.0119108,4.5
355,46,Sixpoint Craft Ales,Brooklyn, NY,0.054,The Crisp (2011),German Pilsener,16,40.6740132,-74.0119108,4.5
356,46,Sixpoint Craft Ales,Brooklyn, NY,0.052,Sweet Action (2011),Cream Ale,16,40.6740132,-74.0119108,4.5
357,46,Sixpoint Craft Ales,Brooklyn, NY,0.063,Righteous Ale (2011),Rye Beer,16,40.6740132,-74.0119108,4.5
358,46,Sixpoint Craft Ales,Brooklyn, NY,0.064,Bengali Tiger (2011),American IPA,16,40.6740132,-74.0119108,4.5
359,47,White Birch Brewing,Hooksett, NH,0.055,Raspberry Berliner Weisse,Berliner Weissbier,12,42.7888712,-71.5194431,4.7
360,47,White Birch Brewing,Hooksett, NH,0.05,Hop Session,American IPA,12,42.7888712,-71.5194431,4.7
361,47,White Birch Brewing,Hooksett, NH,0.055,Blueberry Berliner Weisse,Berliner Weissbier,12,42.7888712,-71.5194431,4.7
362,47,White Birch Brewing,Hooksett, NH,0.055,Berliner Weisse,Berliner Weissbier,12,42.7888712,-71.5194431,4.7
363,48,Firestone Walker Brewing Company,Paso Robles, CA,0.045,Easy Jack,American IPA,12,35.5958774,-120.6943059,4.5
364,48,Firestone Walker Brewing Company,Paso Robles, CA,0.075,Union Jack,American IPA,12,35.5958774,-120.6943059,4.5
365,48,Firestone Walker Brewing Company,Paso Robles, CA,0.053,Pivo Pils,German Pilsener,12,35.5958774,-120.6943059,4.5
366,48,Firestone Walker Brewing Company,Paso Robles, CA,0.047,805 Blonde Ale,American Blonde Ale,12,35.5958774,-120.6943059,4.5
367,48,Firestone Walker Brewing Company,Paso Robles, CA,0.047,805,American Blonde Ale,12,35.5958774,-120.6943059,4.5
368,49,SweetWater Brewing Company,Atlanta, GA,0.055,Take Two Pils,German Pilsener,12,33.8084282,-84.3806531,4.5
369,49,SweetWater Brewing Company,Atlanta, GA,0.057,Waterkeeper,Hefeweizen,12,33.8084282,-84.3806531,4.5
370,49,SweetWater Brewing Company,Atlanta, GA,0.064,SweetWater IPA,American IPA,12,33.8084282,-84.3806531,4.5
371,49,SweetWater Brewing Company,Atlanta, GA,0.054,420 Extra Pale Ale,American Pale Ale (APA),12,33.8084282,-84.3806531,4.5
372,50,Flying Mouse Brewery,Troutville, VA,0.04,Flying Mouse 8,American Porter,12,37.4092109,-79.9004933,4.4
373,50,Flying Mouse Brewery,Troutville, VA,0.07,Flying Mouse 4,American IPA,12,37.4092109,-79.9004933,4.4
374,51,Upslope Brewing Company,Boulder, CO,0.128,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),19.2,40.0202785,-105.218426,4.7
375,51,Upslope Brewing Company,Boulder, CO,0.104,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,19.2,40.0202785,-105.218426,4.7
376,51,Upslope Brewing Company,Boulder, CO,0.068,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,19.2,40.0202785,-105.218426,4.7
377,51,Upslope Brewing Company,Boulder, CO,0.099,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,19.2,40.0202785,-105.218426,4.7
378,51,Upslope Brewing Company,Boulder, CO,0.076,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,19.2,40.0202785,-105.218426,4.7
379,51,Upslope Brewing Company,Boulder, CO,0.06,Blood Orange Saison,Saison / Farmhouse Ale,12,40.0202785,-105.218426,4.7
380,51,Upslope Brewing Company,Boulder, CO,0.065,Thai Style White IPA,American White IPA,12,40.0202785,-105.218426,4.7
381,51,Upslope Brewing Company,Boulder, CO,0.075,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,19.2,40.0202785,-105.218426,4.7
382,51,Upslope Brewing Company,Boulder, CO,0.099,Upslope Imperial India Pale Ale,American Double / Imperial IPA,19.2,40.0202785,-105.218426,4.7
383,51,Upslope Brewing Company,Boulder, CO,0.082,Upslope Christmas Ale,Winter Warmer,16,40.0202785,-105.218426,4.7
384,51,Upslope Brewing Company,Boulder, CO,0.077,Upslope Pumpkin Ale,Pumpkin Ale,16,40.0202785,-105.218426,4.7
385,51,Upslope Brewing Company,Boulder, CO,0.075,Upslope Belgian Style Pale Ale,Belgian Pale Ale,12,40.0202785,-105.218426,4.7
386,51,Upslope Brewing Company,Boulder, CO,0.069,Upslope Foreign Style Stout,Foreign / Export Stout,12,40.0202785,-105.218426,4.7
387,51,Upslope Brewing Company,Boulder, CO,0.048,Top Rope Mexican-style Craft Lager,Vienna Lager,12,40.0202785,-105.218426,4.7
388,51,Upslope Brewing Company,Boulder, CO,0.048,Upslope Craft Lager,Vienna Lager,12,40.0202785,-105.218426,4.7
389,51,Upslope Brewing Company,Boulder, CO,0.067,Upslope Brown Ale,English Brown Ale,12,40.0202785,-105.218426,4.7
390,51,Upslope Brewing Company,Boulder, CO,0.058,Upslope Pale Ale,American Pale Ale (APA),12,40.0202785,-105.218426,4.7
391,51,Upslope Brewing Company,Boulder, CO,0.072,Upslope India Pale Ale,American IPA,12,40.0202785,-105.218426,4.7
392,52,Pipeworks Brewing Company,Chicago, IL,0.065,Blood of the Unicorn,American Amber / Red Ale,16,41.9183425,-87.7254048,4.9
393,53,Bent Brewstillery,Roseville, MN,0.044,Moar,English India Pale Ale (IPA),12,45.024508,-93.173879,4.6
394,53,Bent Brewstillery,Roseville, MN,0.083,Uber Lupin Schwarz IPA,American Double / Imperial IPA,16,45.024508,-93.173879,4.6
395,53,Bent Brewstillery,Roseville, MN,0.057,Nordic Blonde,American Blonde Ale,12,45.024508,-93.173879,4.6
396,54,Flesk Brewing Company,Lombard, IL,0.055,Moped Traveler,American Pale Ale (APA),16,42.1559206,-88.1388215,4.6
397,55,Pollyanna Brewing Company,Lemont, IL,0.054,Mazzie,American Pale Ale (APA),12,41.6759421,-87.9979374,4.7
